"full_name","census_tract","poverty","bachelors","associates","car","diff_countyHouse","diff_countyRent","diff_stateHouse","diff_stateRent","health_ins","house_val","population","self_income","museums","pharmacy","score"
"Census Tract 321.01, Warren County, New Jersey","321.01",101,500,157,3153,16,0,49,28,3150,349300,3153,145,NA,NA,NA
"Census Tract 321.02, Bergen County, New Jersey","321.02",192,1478,163,5993,30,66,93,0,5993,754200,5993,434,NA,NA,NA
"Census Tract 321.02, Warren County, New Jersey","321.02",210,952,329,5631,154,0,49,0,5631,374600,5631,198,NA,NA,NA
"Census Tract 321.03, Bergen County, New Jersey","321.03",114,1101,158,4978,60,37,0,102,4978,362100,4978,257,NA,NA,NA
"Census Tract 321.04, Bergen County, New Jersey","321.04",18,382,107,4256,9,0,65,0,4256,361100,4256,113,NA,NA,NA
"Census Tract 322, Union County, New Jersey","322",1025,908,364,6309,84,170,288,0,6309,269300,6309,99,NA,NA,NA
"Census Tract 322, Warren County, New Jersey","322",250,982,245,7950,116,53,11,143,7682,270500,7950,220,NA,NA,NA
"Census Tract 322.01, Bergen County, New Jersey","322.01",266,1435,97,5623,33,34,12,83,5623,622700,5623,255,NA,NA,NA
"Census Tract 322.02, Bergen County, New Jersey","322.02",70,1077,282,4990,0,0,55,0,4976,382400,4990,260,NA,NA,NA
"Census Tract 323, Union County, New Jersey","323",361,238,119,2043,4,44,0,105,2043,243000,2043,35,NA,NA,NA
"Census Tract 323, Warren County, New Jersey","323",170,438,215,3343,0,9,5,32,3343,242900,3343,103,NA,NA,NA
"Census Tract 324, Hudson County, New Jersey","324",1707,538,71,6699,58,179,0,153,6699,351100,6699,129,NA,NA,NA
"Census Tract 324, Union County, New Jersey","324",1038,526,148,7382,68,36,68,0,7382,268300,7382,167,NA,NA,NA
"Census Tract 324, Warren County, New Jersey","324",190,206,119,2489,22,25,93,64,2489,191100,2489,60,NA,NA,NA
"Census Tract 325, Union County, New Jersey","325",660,561,122,5679,0,22,66,0,5679,312300,5679,190,NA,NA,NA
"Census Tract 326, Union County, New Jersey","326",394,793,225,4861,202,239,0,75,4861,320900,4861,48,NA,NA,NA
"Census Tract 327, Union County, New Jersey","327",607,924,309,7446,18,30,0,0,7446,326000,7446,80,NA,NA,NA
"Census Tract 328, Union County, New Jersey","328",654,371,190,5226,135,84,0,131,5226,273000,5226,99,NA,NA,NA
"Census Tract 329.01, Union County, New Jersey","329.01",320,710,303,4421,42,65,39,0,4242,326000,4421,106,NA,NA,NA
"Census Tract 329.02, Union County, New Jersey","329.02",141,914,194,5457,86,36,33,0,5453,351300,5457,138,NA,NA,NA
"Census Tract 33, Bergen County, New Jersey","33",273,1137,397,6265,12,43,14,0,6265,355400,6265,217,NA,NA,NA
"Census Tract 33, Middlesex County, New Jersey","33",827,449,214,5400,14,406,0,37,5400,246400,5400,52,NA,NA,NA
"Census Tract 33.01, Mercer County, New Jersey","33.01",130,1611,241,7539,272,23,48,87,7347,402600,7539,426,NA,NA,NA
"Census Tract 33.02, Mercer County, New Jersey","33.02",504,1770,332,8367,19,192,53,87,8311,367100,8367,244,NA,NA,NA
"Census Tract 330, Union County, New Jersey","330",98,623,64,4105,0,325,25,6,4105,317600,4105,98,NA,NA,NA
"Census Tract 331, Bergen County, New Jersey","331",46,707,180,3678,0,0,9,24,3678,402700,3678,106,NA,NA,NA
"Census Tract 331, Union County, New Jersey","331",139,646,397,5344,39,30,0,0,5344,326600,5344,232,NA,NA,NA
"Census Tract 332, Bergen County, New Jersey","332",261,447,200,2459,14,21,42,22,2437,408800,2459,51,NA,NA,NA
"Census Tract 332, Union County, New Jersey","332",271,674,212,4441,40,0,5,0,4441,346000,4441,236,NA,NA,NA
"Census Tract 333, Bergen County, New Jersey","333",352,661,96,3410,0,27,0,105,3410,415300,3410,113,NA,NA,NA
"Census Tract 333, Union County, New Jersey","333",189,689,121,4070,38,27,15,0,4070,344500,4070,141,NA,NA,NA
"Census Tract 334, Union County, New Jersey","334",10,523,174,3317,32,0,0,0,3317,377400,3317,152,NA,NA,NA
"Census Tract 335, Union County, New Jersey","335",236,1415,280,7792,11,0,0,15,7655,349800,7792,126,NA,NA,NA
"Census Tract 336, Union County, New Jersey","336",370,859,454,7907,66,115,35,0,7907,360300,7907,152,NA,NA,NA
"Census Tract 337, Union County, New Jersey","337",156,660,253,4687,19,0,33,182,4687,315200,4687,90,NA,NA,NA
"Census Tract 338, Union County, New Jersey","338",154,775,291,5310,0,0,15,63,5292,304000,5310,150,NA,NA,NA
"Census Tract 339, Union County, New Jersey","339",511,300,122,3313,0,48,0,0,3313,313500,3313,103,NA,NA,NA
"Census Tract 34, Mercer County, New Jersey","34",437,127,151,2543,52,15,8,0,2543,170900,2543,134,NA,NA,NA
"Census Tract 34.01, Bergen County, New Jersey","34.01",99,592,190,3023,0,0,0,0,3023,388800,3023,98,NA,NA,NA
"Census Tract 34.01, Middlesex County, New Jersey","34.01",117,473,122,3822,0,15,12,0,3704,302700,3822,77,NA,NA,NA
"Census Tract 34.02, Bergen County, New Jersey","34.02",40,746,246,3936,0,0,0,0,3932,377000,3936,88,NA,NA,NA
"Census Tract 340, Bergen County, New Jersey","340",175,1651,405,7131,42,45,48,26,7131,458700,7131,291,NA,NA,NA
"Census Tract 340, Union County, New Jersey","340",858,427,259,6137,312,101,0,0,6137,279400,6137,217,NA,NA,NA
"Census Tract 341, Union County, New Jersey","341",363,296,226,3384,26,32,0,0,3384,224400,3384,80,NA,NA,NA
"Census Tract 342, Union County, New Jersey","342",463,615,161,4023,0,35,9,0,4023,273500,4023,41,NA,NA,NA
"Census Tract 343, Union County, New Jersey","343",307,609,169,3724,0,0,24,0,3724,249000,3724,60,NA,NA,NA
"Census Tract 344, Union County, New Jersey","344",553,215,163,3835,13,9,0,0,3835,236400,3835,33,NA,NA,NA
"Census Tract 345, Union County, New Jersey","345",559,220,72,4520,3,0,0,0,4520,255400,4520,136,NA,NA,NA
"Census Tract 346, Union County, New Jersey","346",628,145,112,4382,52,78,25,22,4382,263400,4382,31,NA,NA,NA
"Census Tract 347, Union County, New Jersey","347",183,220,80,3543,42,58,0,44,3543,281700,3543,115,NA,NA,NA
"Census Tract 348, Union County, New Jersey","348",118,578,253,4401,138,0,73,0,4401,339200,4401,109,NA,NA,NA
"Census Tract 349, Union County, New Jersey","349",230,764,289,6382,0,40,35,0,6363,325000,6382,142,NA,NA,NA
"Census Tract 35, Bergen County, New Jersey","35",581,730,149,4060,0,81,0,80,4060,371200,4060,260,NA,NA,NA
"Census Tract 35, Essex County, New Jersey","35",746,177,145,2237,0,10,7,0,2237,184200,2237,31,NA,NA,NA
"Census Tract 35, Hudson County, New Jersey","35",316,635,90,2079,7,30,26,19,2079,658200,2079,118,NA,NA,NA
"Census Tract 35, Mercer County, New Jersey","35",660,734,299,7334,36,87,24,13,7248,222100,7334,332,NA,NA,NA
"Census Tract 35, Middlesex County, New Jersey","35",284,354,129,3621,16,0,28,0,3621,244900,3621,47,NA,NA,NA
"Census Tract 350, Union County, New Jersey","350",39,253,92,2766,4,0,19,0,2766,320700,2766,80,NA,NA,NA
"Census Tract 351, Bergen County, New Jersey","351",403,1769,266,7826,0,0,48,125,7826,608100,7826,451,NA,NA,NA
"Census Tract 351, Union County, New Jersey","351",318,336,326,4210,86,11,0,0,4210,263700,4210,67,NA,NA,NA
"Census Tract 352, Bergen County, New Jersey","352",136,1448,178,5750,62,0,40,21,5663,737700,5750,266,NA,NA,NA
"Census Tract 352, Union County, New Jersey","352",464,109,106,2625,31,123,0,0,2625,301500,2625,84,NA,NA,NA
"Census Tract 353, Union County, New Jersey","353",668,273,186,4969,0,54,12,0,4761,336900,4969,88,NA,NA,NA
"Census Tract 354, Union County, New Jersey","354",213,193,99,2623,25,0,13,0,2595,315500,2623,46,NA,NA,NA
"Census Tract 355, Union County, New Jersey","355",970,449,445,6726,15,38,0,0,6726,292600,6726,57,NA,NA,NA
"Census Tract 356, Union County, New Jersey","356",264,553,177,3650,0,0,29,0,3650,333600,3650,117,NA,NA,NA
"Census Tract 357, Union County, New Jersey","357",243,566,248,5063,57,15,60,0,5063,345500,5063,86,NA,NA,NA
"Census Tract 358, Union County, New Jersey","358",512,435,90,3733,11,42,0,15,3733,288900,3733,99,NA,NA,NA
"Census Tract 359, Union County, New Jersey","359",482,474,155,3249,12,72,0,61,3249,3e+05,3249,103,NA,NA,NA
"Census Tract 36, Middlesex County, New Jersey","36",1593,848,367,7691,19,0,25,202,7521,284300,7691,168,NA,NA,NA
"Census Tract 36.01, Mercer County, New Jersey","36.01",302,380,109,3227,0,45,43,0,3227,240600,3227,128,NA,NA,NA
"Census Tract 36.02, Mercer County, New Jersey","36.02",351,394,176,3295,84,42,0,0,3295,221600,3295,102,NA,NA,NA
"Census Tract 360, Union County, New Jersey","360",357,513,284,4948,18,88,10,36,4839,256900,4948,65,NA,NA,NA
"Census Tract 361, Bergen County, New Jersey","361",121,335,67,2362,3,25,10,32,2362,467600,2362,34,NA,NA,NA
"Census Tract 361, Union County, New Jersey","361",83,92,37,1430,0,13,0,6,1430,251900,1430,26,NA,NA,NA
"Census Tract 362, Bergen County, New Jersey","362",176,341,36,2711,55,0,0,0,2711,333700,2711,47,NA,NA,NA
"Census Tract 362, Union County, New Jersey","362",156,1151,345,6299,31,0,0,0,6299,410900,6299,156,NA,NA,NA
"Census Tract 363.01, Union County, New Jersey","363.01",217,791,182,4732,16,67,0,64,4611,420500,4732,192,NA,NA,NA
"Census Tract 363.02, Union County, New Jersey","363.02",114,606,162,3737,11,28,0,9,3737,574500,3737,125,NA,NA,NA
"Census Tract 364, Union County, New Jersey","364",99,1677,234,7286,47,21,181,0,7286,685500,7286,312,NA,NA,NA
"Census Tract 365, Union County, New Jersey","365",252,1556,121,5880,45,167,89,0,5880,860800,5880,339,NA,NA,NA
"Census Tract 366, Union County, New Jersey","366",149,790,171,3916,38,46,15,61,3901,494500,3916,301,NA,NA,NA
"Census Tract 367, Union County, New Jersey","367",103,1685,81,5847,62,67,97,46,5847,589700,5847,236,NA,NA,NA
"Census Tract 368, Union County, New Jersey","368",191,1428,210,7367,75,87,12,22,7153,592600,7367,259,NA,NA,NA
"Census Tract 369, Union County, New Jersey","369",73,770,192,4295,29,66,0,21,4295,386000,4295,179,NA,NA,NA
"Census Tract 37, Essex County, New Jersey","37",480,109,68,2007,0,0,0,0,2007,256700,2007,0,NA,NA,NA
"Census Tract 37, Middlesex County, New Jersey","37",82,288,191,3564,0,0,49,0,3564,311600,3564,142,NA,NA,NA
"Census Tract 37.03, Mercer County, New Jersey","37.03",417,619,139,7416,11,94,0,55,7416,258300,7416,114,NA,NA,NA
"Census Tract 37.04, Mercer County, New Jersey","37.04",178,680,190,2200,5,0,28,13,2188,308100,2200,154,NA,NA,NA
"Census Tract 37.05, Mercer County, New Jersey","37.05",354,990,230,6240,0,196,18,121,5197,248200,6240,130,NA,NA,NA
"Census Tract 37.06, Mercer County, New Jersey","37.06",166,787,184,3711,0,23,9,21,3711,320100,3711,199,NA,NA,NA
"Census Tract 370, Union County, New Jersey","370",219,1383,252,6102,0,0,117,39,6027,464900,6102,158,NA,NA,NA
"Census Tract 371, Bergen County, New Jersey","371",434,954,241,5494,0,0,23,0,5491,428100,5494,135,NA,NA,NA
"Census Tract 371, Union County, New Jersey","371",75,1097,217,4002,186,0,14,0,4002,568700,4002,233,NA,NA,NA
"Census Tract 3710, Sussex County, New Jersey","3710",494,298,281,3839,18,42,16,134,3821,252400,3839,170,NA,NA,NA
"Census Tract 3711, Sussex County, New Jersey","3711",95,435,236,3782,9,0,26,0,3770,330700,3782,152,NA,NA,NA
"Census Tract 3712, Sussex County, New Jersey","3712",341,148,88,2038,32,99,0,35,2038,235700,2038,127,NA,NA,NA
"Census Tract 3713, Sussex County, New Jersey","3713",111,339,236,4167,106,7,42,74,4167,273600,4167,106,NA,NA,NA
"Census Tract 3714, Sussex County, New Jersey","3714",157,342,133,3072,18,0,0,18,3062,322700,3072,210,NA,NA,NA
"Census Tract 3715.02, Sussex County, New Jersey","3715.02",238,694,264,4986,117,138,50,0,4986,257300,4986,174,NA,NA,NA
"Census Tract 3715.03, Sussex County, New Jersey","3715.03",30,289,184,2819,97,34,60,0,2819,256400,2819,70,NA,NA,NA
"Census Tract 3716, Sussex County, New Jersey","3716",366,592,181,3428,47,93,0,105,3428,207200,3428,153,NA,NA,NA
"Census Tract 3717, Sussex County, New Jersey","3717",297,661,244,5484,7,39,48,0,5484,268800,5484,326,NA,NA,NA
"Census Tract 3718, Sussex County, New Jersey","3718",331,832,355,7553,0,0,67,0,7553,320200,7553,486,NA,NA,NA
"Census Tract 3719, Sussex County, New Jersey","3719",52,276,125,1939,28,0,8,0,1939,277000,1939,79,NA,NA,NA
"Census Tract 372, Union County, New Jersey","372",235,510,236,3451,36,43,43,116,3382,468800,3451,138,NA,NA,NA
"Census Tract 372.01, Bergen County, New Jersey","372.01",191,717,157,4117,47,0,9,0,4117,427900,4117,154,NA,NA,NA
"Census Tract 372.02, Bergen County, New Jersey","372.02",160,1168,175,6751,0,34,0,191,6510,410600,6751,257,NA,NA,NA
"Census Tract 3720, Sussex County, New Jersey","3720",141,371,183,3282,23,0,70,0,3282,319700,3282,164,NA,NA,NA
"Census Tract 3721, Sussex County, New Jersey","3721",95,236,193,1885,29,0,53,12,1880,232100,1885,114,NA,NA,NA
"Census Tract 3722, Sussex County, New Jersey","3722",125,415,64,2150,20,0,0,37,2133,299200,2150,90,NA,NA,NA
"Census Tract 3723, Sussex County, New Jersey","3723",117,566,293,4292,18,10,3,29,4164,355100,4292,260,NA,NA,NA
"Census Tract 3724, Sussex County, New Jersey","3724",112,318,115,2530,25,0,8,0,2524,386400,2530,189,NA,NA,NA
"Census Tract 3725, Sussex County, New Jersey","3725",210,426,183,3158,10,40,0,27,3158,275800,3158,210,NA,NA,NA
"Census Tract 3726, Sussex County, New Jersey","3726",107,801,299,4938,122,11,6,35,4938,299000,4938,202,NA,NA,NA
"Census Tract 3727, Sussex County, New Jersey","3727",307,521,204,3255,110,0,0,0,3255,229400,3255,130,NA,NA,NA
"Census Tract 3728, Sussex County, New Jersey","3728",119,103,138,1752,5,31,20,0,1752,187400,1752,73,NA,NA,NA
"Census Tract 3729, Sussex County, New Jersey","3729",259,298,69,3297,144,29,28,36,3284,239400,3297,66,NA,NA,NA
"Census Tract 373, Union County, New Jersey","373",62,1083,206,4794,33,0,7,0,4751,422900,4794,112,NA,NA,NA
"Census Tract 3730, Sussex County, New Jersey","3730",39,262,129,2309,24,0,5,0,2309,271600,2309,107,NA,NA,NA
"Census Tract 3731, Sussex County, New Jersey","3731",155,1490,414,6146,221,0,66,0,6121,483700,6146,343,NA,NA,NA
"Census Tract 3732, Sussex County, New Jersey","3732",54,775,160,4020,111,0,26,167,4020,429400,4020,140,NA,NA,NA
"Census Tract 3733, Sussex County, New Jersey","3733",97,495,189,2802,7,10,29,8,2802,432800,2802,164,NA,NA,NA
"Census Tract 3734, Sussex County, New Jersey","3734",475,1818,372,6702,0,0,54,73,6680,364900,6702,394,NA,NA,NA
"Census Tract 3735, Sussex County, New Jersey","3735",93,626,311,4338,50,19,22,0,3659,320900,4338,163,NA,NA,NA
"Census Tract 3736, Sussex County, New Jersey","3736",56,523,181,2803,136,0,40,0,2776,361400,2803,104,NA,NA,NA
"Census Tract 3737, Sussex County, New Jersey","3737",886,346,98,4144,25,186,8,81,3736,282000,4144,127,NA,NA,NA
"Census Tract 3738, Sussex County, New Jersey","3738",283,342,164,3839,0,71,0,0,3836,241400,3839,99,NA,NA,NA
"Census Tract 3739, Sussex County, New Jersey","3739",155,557,225,4118,0,0,0,7,4118,282000,4118,231,NA,NA,NA
"Census Tract 374, Union County, New Jersey","374",67,708,157,4310,39,89,13,8,4302,446400,4310,161,NA,NA,NA
"Census Tract 3740, Sussex County, New Jersey","3740",98,743,193,3392,28,0,12,0,3378,377600,3392,200,NA,NA,NA
"Census Tract 3741, Sussex County, New Jersey","3741",102,718,129,3594,47,0,24,0,3594,412000,3594,226,NA,NA,NA
"Census Tract 3742, Sussex County, New Jersey","3742",32,309,126,2448,55,0,6,0,2443,289500,2448,100,NA,NA,NA
"Census Tract 3743, Sussex County, New Jersey","3743",139,621,201,3520,0,0,31,0,3520,290500,3520,133,NA,NA,NA
"Census Tract 3744, Sussex County, New Jersey","3744",25,638,109,2368,33,14,18,0,2368,357600,2368,97,NA,NA,NA
"Census Tract 3745, Sussex County, New Jersey","3745",79,273,149,2054,7,0,36,25,2054,252900,2054,85,NA,NA,NA
"Census Tract 3746, Sussex County, New Jersey","3746",201,546,303,3604,136,93,15,6,3604,271000,3604,178,NA,NA,NA
"Census Tract 3747, Sussex County, New Jersey","3747",67,619,274,4109,10,0,15,0,4109,297100,4109,184,NA,NA,NA
"Census Tract 3748, Sussex County, New Jersey","3748",283,532,302,4550,57,32,0,0,4550,277300,4550,147,NA,NA,NA
"Census Tract 3749, Sussex County, New Jersey","3749",299,450,260,4456,89,7,18,0,4456,231500,4456,60,NA,NA,NA
"Census Tract 375, Union County, New Jersey","375",58,1114,162,5098,19,90,8,48,5098,400400,5098,280,NA,NA,NA
"Census Tract 376.01, Union County, New Jersey","376.01",99,1263,247,4717,20,120,171,21,4717,448700,4717,303,NA,NA,NA
"Census Tract 376.02, Union County, New Jersey","376.02",478,1202,281,6215,64,36,0,16,6215,452800,6215,330,NA,NA,NA
"Census Tract 377, Union County, New Jersey","377",351,1070,228,4867,48,18,46,0,4867,877900,4867,278,NA,NA,NA
"Census Tract 378, Union County, New Jersey","378",422,1161,168,5026,15,117,44,22,5026,721500,5026,404,NA,NA,NA
"Census Tract 379, Union County, New Jersey","379",184,1471,66,5985,53,34,94,10,5985,1000001,5985,253,NA,NA,NA
"Census Tract 38, Essex County, New Jersey","38",325,91,111,1679,0,0,0,0,1679,198400,1679,11,NA,NA,NA
"Census Tract 38, Mercer County, New Jersey","38",179,1243,255,6680,29,0,62,0,6214,442100,6680,523,NA,NA,NA
"Census Tract 38, Middlesex County, New Jersey","38",1055,541,454,7189,15,71,16,0,7189,278200,7189,241,NA,NA,NA
"Census Tract 380, Union County, New Jersey","380",779,1171,253,5590,26,158,54,23,5567,547800,5590,249,NA,NA,NA
"Census Tract 381, Bergen County, New Jersey","381",353,768,226,5713,19,78,22,89,5713,379100,5713,140,NA,NA,NA
"Census Tract 381.01, Union County, New Jersey","381.01",194,969,174,4185,6,15,45,74,4185,668400,4185,204,NA,NA,NA
"Census Tract 381.02, Union County, New Jersey","381.02",430,1715,263,8006,72,171,35,54,7907,551900,8006,397,NA,NA,NA
"Census Tract 382, Bergen County, New Jersey","382",254,708,225,4126,29,102,14,92,4126,364600,4126,89,NA,NA,NA
"Census Tract 382.01, Union County, New Jersey","382.01",140,1359,132,6326,47,0,12,43,5931,622400,6326,277,NA,NA,NA
"Census Tract 382.02, Union County, New Jersey","382.02",73,1725,224,6938,68,105,17,0,6902,588300,6938,262,NA,NA,NA
"Census Tract 383, Bergen County, New Jersey","383",331,858,212,5568,62,93,0,155,5568,363900,5568,155,NA,NA,NA
"Census Tract 383, Union County, New Jersey","383",339,1529,323,6695,14,0,74,0,6496,637400,6695,287,NA,NA,NA
"Census Tract 384, Union County, New Jersey","384",189,1070,483,5770,91,13,259,43,5770,394900,5770,110,NA,NA,NA
"Census Tract 385, Union County, New Jersey","385",78,1154,412,5453,79,4,43,0,5453,442300,5453,111,NA,NA,NA
"Census Tract 386.01, Union County, New Jersey","386.01",172,1891,375,8170,62,159,153,62,8060,531800,8170,437,NA,NA,NA
"Census Tract 386.02, Union County, New Jersey","386.02",114,931,134,4082,89,0,63,0,4082,741800,4082,171,NA,NA,NA
"Census Tract 387, Union County, New Jersey","387",113,1750,280,7313,245,38,37,52,7307,417700,7313,278,NA,NA,NA
"Census Tract 388, Union County, New Jersey","388",419,480,193,4672,41,16,0,0,4672,260200,4672,103,NA,NA,NA
"Census Tract 389, Union County, New Jersey","389",1096,248,198,5355,33,125,0,0,5258,214000,5355,92,NA,NA,NA
"Census Tract 39, Essex County, New Jersey","39",650,51,9,1491,0,0,0,0,1491,NA,1491,49,NA,NA,NA
"Census Tract 39.02, Mercer County, New Jersey","39.02",20,430,52,1908,12,25,47,18,1908,416000,1908,179,NA,NA,NA
"Census Tract 39.03, Mercer County, New Jersey","39.03",206,612,53,2591,93,40,35,15,2591,530500,2591,164,NA,NA,NA
"Census Tract 39.04, Mercer County, New Jersey","39.04",80,1313,291,6135,27,19,122,38,6114,433700,6135,379,NA,NA,NA
"Census Tract 39.05, Mercer County, New Jersey","39.05",83,907,111,4450,0,0,0,28,4438,591600,4450,351,NA,NA,NA
"Census Tract 390, Union County, New Jersey","390",930,104,103,4115,0,0,44,71,4106,254500,4115,35,NA,NA,NA
"Census Tract 391, Bergen County, New Jersey","391",119,848,182,4215,82,47,50,0,4215,466600,4215,328,NA,NA,NA
"Census Tract 391, Union County, New Jersey","391",210,834,143,3198,69,14,18,0,3198,339600,3198,157,NA,NA,NA
"Census Tract 392, Bergen County, New Jersey","392",189,1154,362,5662,37,0,0,0,5662,465900,5662,170,NA,NA,NA
"Census Tract 392, Union County, New Jersey","392",903,433,271,4704,112,185,0,21,4701,297400,4704,155,NA,NA,NA
"Census Tract 393, Bergen County, New Jersey","393",105,630,59,2886,11,70,0,0,2705,481100,2886,80,NA,NA,NA
"Census Tract 393, Union County, New Jersey","393",2272,227,245,6420,0,451,0,105,6407,110100,6420,67,NA,NA,NA
"Census Tract 394, Union County, New Jersey","394",1076,264,140,4747,24,206,9,181,4747,230000,4747,104,NA,NA,NA
"Census Tract 395, Union County, New Jersey","395",1401,238,152,6944,53,10,0,72,6944,227500,6944,71,NA,NA,NA
"Census Tract 396, Union County, New Jersey","396",786,261,188,4261,0,58,0,3,4251,321400,4261,96,NA,NA,NA
"Census Tract 397, Union County, New Jersey","397",381,918,168,5285,171,83,10,0,5076,318500,5285,114,NA,NA,NA
"Census Tract 398, Union County, New Jersey","398",852,63,41,4038,0,17,99,66,3859,240200,4038,66,NA,NA,NA
